# 账号表：username|password|personId|roleKey|avatar
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
admin|admin123|SK001|ADMIN|
24011408|123456|24011408|STUDENT|
24011409|123456|24011409|STUDENT|
24011410|123456|24011410|STUDENT|
24011411|123456|24011411|STUDENT|
24011412|123456|24011412|STUDENT|
24011413|123456|24011413|STUDENT|
24011414|123456|24011414|STUDENT|
24011415|123456|24011415|STUDENT|
24011416|123456|24011416|STUDENT|
24011417|123456|24011417|STUDENT|
24011418|123456|24011418|STUDENT|
24011419|123456|24011419|STUDENT|
24011420|123456|24011420|STUDENT|
24011421|123456|24011421|STUDENT|
24011422|123456|24011422|STUDENT|
24011423|123456|24011423|STUDENT|
24011424|123456|24011424|STUDENT|
24011425|123456|24011425|STUDENT|
24011426|123456|24011426|STUDENT|
24011427|123456|24011427|STUDENT|
24011428|123456|24011428|STUDENT|
24011429|123456|24011429|STUDENT|
24011430|123456|24011430|STUDENT|
24011431|123456|24011431|STUDENT|
24011432|123456|24011432|STUDENT|
24011433|123456|24011433|STUDENT|
24011434|123456|24011434|STUDENT|
24011435|123456|24011435|STUDENT|
24011436|123456|24011436|STUDENT|
24011437|123456|24011437|STUDENT|
24011438|123456|24011438|STUDENT|
24011439|123456|24011439|STUDENT|
24011440|123456|24011440|STUDENT|
24012101|123456|24012101|STUDENT|
24012102|123456|24012102|STUDENT|
24012103|123456|24012103|STUDENT|
24012104|123456|24012104|STUDENT|
24012105|123456|24012105|STUDENT|
24012106|123456|24012106|STUDENT|
24012107|123456|24012107|STUDENT|
24012108|123456|24012108|STUDENT|
24012109|123456|24012109|STUDENT|
24012110|123456|24012110|STUDENT|
24012111|123456|24012111|STUDENT|
24012112|123456|24012112|STUDENT|
24012113|123456|24012113|STUDENT|
24012114|123456|24012114|STUDENT|
24012115|123456|24012115|STUDENT|
24012116|123456|24012116|STUDENT|
24012117|123456|24012117|STUDENT|
24012118|123456|24012118|STUDENT|
24012119|123456|24012119|STUDENT|
24012120|123456|24012120|STUDENT|
24012121|123456|24012121|STUDENT|
24012122|123456|24012122|STUDENT|
24012123|123456|24012123|STUDENT|
24012124|123456|24012124|STUDENT|
24012125|123456|24012125|STUDENT|
24012126|123456|24012126|STUDENT|
24012127|123456|24012127|STUDENT|
24012128|123456|24012128|STUDENT|
24012129|123456|24012129|STUDENT|
24012130|123456|24012130|STUDENT|
24012131|123456|24012131|STUDENT|
24012132|123456|24012132|STUDENT|
24012133|123456|24012133|STUDENT|
24012134|123456|24012134|STUDENT|
24012135|123456|24012135|STUDENT|
24012136|123456|24012136|STUDENT|
24012137|123456|24012137|STUDENT|
24012138|123456|24012138|STUDENT|
24012139|123456|24012139|STUDENT|
24012140|123456|24012140|STUDENT|
24012201|123456|24012201|STUDENT|
24012202|123456|24012202|STUDENT|
24012203|123456|24012203|STUDENT|
24012204|123456|24012204|STUDENT|
24012205|123456|24012205|STUDENT|
24012206|123456|24012206|STUDENT|
24012207|123456|24012207|STUDENT|
24012208|123456|24012208|STUDENT|
24012209|123456|24012209|STUDENT|
24012210|123456|24012210|STUDENT|
24012211|123456|24012211|STUDENT|
24012212|123456|24012212|STUDENT|
24012213|123456|24012213|STUDENT|
24012214|123456|24012214|STUDENT|
24012215|123456|24012215|STUDENT|
24012216|123456|24012216|STUDENT|
24012217|123456|24012217|STUDENT|
24012218|123456|24012218|STUDENT|
24012219|123456|24012219|STUDENT|
24012220|123456|24012220|STUDENT|
24012221|123456|24012221|STUDENT|
24012222|123456|24012222|STUDENT|
24012223|123456|24012223|STUDENT|
24012224|123456|24012224|STUDENT|
24012225|123456|24012225|STUDENT|
24012226|123456|24012226|STUDENT|
24012227|123456|24012227|STUDENT|
24012228|123456|24012228|STUDENT|
24012229|123456|24012229|STUDENT|
24012230|123456|24012230|STUDENT|
24012231|123456|24012231|STUDENT|
24012232|123456|24012232|STUDENT|
24012233|123456|24012233|STUDENT|
24012234|123456|24012234|STUDENT|
24012235|123456|24012235|STUDENT|
24012236|123456|24012236|STUDENT|
24012237|123456|24012237|STUDENT|
24012238|123456|24012238|STUDENT|
24012239|123456|24012239|STUDENT|
24012240|123456|24012240|STUDENT|
24012301|123456|24012301|STUDENT|
24012302|123456|24012302|STUDENT|
24012303|123456|24012303|STUDENT|
24012304|123456|24012304|STUDENT|
24012305|123456|24012305|STUDENT|
24012306|123456|24012306|STUDENT|
24012307|123456|24012307|STUDENT|
24012308|123456|24012308|STUDENT|
24012309|123456|24012309|STUDENT|
24012310|123456|24012310|STUDENT|
24012311|123456|24012311|STUDENT|
24012312|123456|24012312|STUDENT|
24012313|123456|24012313|STUDENT|
24012314|123456|24012314|STUDENT|
24012315|123456|24012315|STUDENT|
24012316|123456|24012316|STUDENT|
24012317|123456|24012317|STUDENT|
24012318|123456|24012318|STUDENT|
24012319|123456|24012319|STUDENT|
24012320|123456|24012320|STUDENT|
24012321|123456|24012321|STUDENT|
24012322|123456|24012322|STUDENT|
24012323|123456|24012323|STUDENT|
24012324|123456|24012324|STUDENT|
24012325|123456|24012325|STUDENT|
24012326|123456|24012326|STUDENT|
24012327|123456|24012327|STUDENT|
24012328|123456|24012328|STUDENT|
24012329|123456|24012329|STUDENT|
24012330|123456|24012330|STUDENT|
24012331|123456|24012331|STUDENT|
24012332|123456|24012332|STUDENT|
24012333|123456|24012333|STUDENT|
24012334|123456|24012334|STUDENT|
24012335|123456|24012335|STUDENT|
24012336|123456|24012336|STUDENT|
24012337|123456|24012337|STUDENT|
24012338|123456|24012338|STUDENT|
24012339|123456|24012339|STUDENT|
24012340|123456|24012340|STUDENT|
24012401|123456|24012401|STUDENT|
24012402|123456|24012402|STUDENT|
24012403|123456|24012403|STUDENT|
24012404|123456|24012404|STUDENT|
24012405|123456|24012405|STUDENT|
24012406|123456|24012406|STUDENT|
24012407|123456|24012407|STUDENT|
24012408|123456|24012408|STUDENT|
24012409|123456|24012409|STUDENT|
24012410|123456|24012410|STUDENT|
24012411|123456|24012411|STUDENT|
24012412|123456|24012412|STUDENT|
24012413|123456|24012413|STUDENT|
24012414|123456|24012414|STUDENT|
24012415|123456|24012415|STUDENT|
24012416|123456|24012416|STUDENT|
24012417|123456|24012417|STUDENT|
24012418|123456|24012418|STUDENT|
24012419|123456|24012419|STUDENT|
24012420|123456|24012420|STUDENT|
24012421|123456|24012421|STUDENT|
24012422|123456|24012422|STUDENT|
24012423|123456|24012423|STUDENT|
24012424|123456|24012424|STUDENT|
24012425|123456|24012425|STUDENT|
24012426|123456|24012426|STUDENT|
24012427|123456|24012427|STUDENT|
24012428|123456|24012428|STUDENT|
24012429|123456|24012429|STUDENT|
24012430|123456|24012430|STUDENT|
24012431|123456|24012431|STUDENT|
24012432|123456|24012432|STUDENT|
24012433|123456|24012433|STUDENT|
24012434|123456|24012434|STUDENT|
24012435|123456|24012435|STUDENT|
24012436|123456|24012436|STUDENT|
24012437|123456|24012437|STUDENT|
24012438|123456|24012438|STUDENT|
24012439|123456|24012439|STUDENT|
24012440|123456|24012440|STUDENT|
24013101|123456|24013101|STUDENT|
24013102|123456|24013102|STUDENT|
24013103|123456|24013103|STUDENT|
24013104|123456|24013104|STUDENT|
24013105|123456|24013105|STUDENT|
24013106|123456|24013106|STUDENT|
24013107|123456|24013107|STUDENT|
24013108|123456|24013108|STUDENT|
24013109|123456|24013109|STUDENT|
24013110|123456|24013110|STUDENT|
24013111|123456|24013111|STUDENT|
24013112|123456|24013112|STUDENT|
24013113|123456|24013113|STUDENT|
24013114|123456|24013114|STUDENT|
24013115|123456|24013115|STUDENT|
24013116|123456|24013116|STUDENT|
24013117|123456|24013117|STUDENT|
24013118|123456|24013118|STUDENT|
24013119|123456|24013119|STUDENT|
24013120|123456|24013120|STUDENT|
24013121|123456|24013121|STUDENT|
24013122|123456|24013122|STUDENT|
24013123|123456|24013123|STUDENT|
24013124|123456|24013124|STUDENT|
24013125|123456|24013125|STUDENT|
24013126|123456|24013126|STUDENT|
24013127|123456|24013127|STUDENT|
24013128|123456|24013128|STUDENT|
24013129|123456|24013129|STUDENT|
24013130|123456|24013130|STUDENT|
24013131|123456|24013131|STUDENT|
24013132|123456|24013132|STUDENT|
24013133|123456|24013133|STUDENT|
24013134|123456|24013134|STUDENT|
24013135|123456|24013135|STUDENT|
24013136|123456|24013136|STUDENT|
24013137|123456|24013137|STUDENT|
24013138|123456|24013138|STUDENT|
24013139|123456|24013139|STUDENT|
24013140|123456|24013140|STUDENT|
24013201|123456|24013201|STUDENT|
24013202|123456|24013202|STUDENT|
24013203|123456|24013203|STUDENT|
24013204|123456|24013204|STUDENT|
24013205|123456|24013205|STUDENT|
24013206|123456|24013206|STUDENT|
24013207|123456|24013207|STUDENT|
24013208|123456|24013208|STUDENT|
24013209|123456|24013209|STUDENT|
24013210|123456|24013210|STUDENT|
24013211|123456|24013211|STUDENT|
24013212|123456|24013212|STUDENT|
24013213|123456|24013213|STUDENT|
24013214|123456|24013214|STUDENT|
24013215|123456|24013215|STUDENT|
24013216|123456|24013216|STUDENT|
24013217|123456|24013217|STUDENT|
24013218|123456|24013218|STUDENT|
24013219|123456|24013219|STUDENT|
24013220|123456|24013220|STUDENT|
24013221|123456|24013221|STUDENT|
24013222|123456|24013222|STUDENT|
24013223|123456|24013223|STUDENT|
24013224|123456|24013224|STUDENT|
24013225|123456|24013225|STUDENT|
24013226|123456|24013226|STUDENT|
24013227|123456|24013227|STUDENT|
24013228|123456|24013228|STUDENT|
24013229|123456|24013229|STUDENT|
24013230|123456|24013230|STUDENT|
24013231|123456|24013231|STUDENT|
24013232|123456|24013232|STUDENT|
24013233|123456|24013233|STUDENT|
24013234|123456|24013234|STUDENT|
24013235|123456|24013235|STUDENT|
24013236|123456|24013236|STUDENT|
24013237|123456|24013237|STUDENT|
24013238|123456|24013238|STUDENT|
24013239|123456|24013239|STUDENT|
24013240|123456|24013240|STUDENT|
24013301|123456|24013301|STUDENT|
24013302|123456|24013302|STUDENT|
24013303|123456|24013303|STUDENT|
24013304|123456|24013304|STUDENT|
24013305|123456|24013305|STUDENT|
24013306|123456|24013306|STUDENT|
24013307|123456|24013307|STUDENT|
24013308|123456|24013308|STUDENT|
24013309|123456|24013309|STUDENT|
24013310|123456|24013310|STUDENT|
24013311|123456|24013311|STUDENT|
24013312|123456|24013312|STUDENT|
24013313|123456|24013313|STUDENT|
24013314|123456|24013314|STUDENT|
24013315|123456|24013315|STUDENT|
24013316|123456|24013316|STUDENT|
24013317|123456|24013317|STUDENT|
24013318|123456|24013318|STUDENT|
24013319|123456|24013319|STUDENT|
24013320|123456|24013320|STUDENT|
24013321|123456|24013321|STUDENT|
24013322|123456|24013322|STUDENT|
24013323|123456|24013323|STUDENT|
24013324|123456|24013324|STUDENT|
24013325|123456|24013325|STUDENT|
24013326|123456|24013326|STUDENT|
24013327|123456|24013327|STUDENT|
24013328|123456|24013328|STUDENT|
24013329|123456|24013329|STUDENT|
24013330|123456|24013330|STUDENT|
24013331|123456|24013331|STUDENT|
24013332|123456|24013332|STUDENT|
24013333|123456|24013333|STUDENT|
24013334|123456|24013334|STUDENT|
24013335|123456|24013335|STUDENT|
24013336|123456|24013336|STUDENT|
24013337|123456|24013337|STUDENT|
24013338|123456|24013338|STUDENT|
24013339|123456|24013339|STUDENT|
24013340|123456|24013340|STUDENT|
24013401|123456|24013401|STUDENT|
24013402|123456|24013402|STUDENT|
24013403|123456|24013403|STUDENT|
24013404|123456|24013404|STUDENT|
24013405|123456|24013405|STUDENT|
24013406|123456|24013406|STUDENT|
24013407|123456|24013407|STUDENT|
24013408|123456|24013408|STUDENT|
24013409|123456|24013409|STUDENT|
24013410|123456|24013410|STUDENT|
24013411|123456|24013411|STUDENT|
24013412|123456|24013412|STUDENT|
24013413|123456|24013413|STUDENT|
24013414|123456|24013414|STUDENT|
24013415|123456|24013415|STUDENT|
24013416|123456|24013416|STUDENT|
24013417|123456|24013417|STUDENT|
24013418|123456|24013418|STUDENT|
24013419|123456|24013419|STUDENT|
24013420|123456|24013420|STUDENT|
24013421|123456|24013421|STUDENT|
24013422|123456|24013422|STUDENT|
24013423|123456|24013423|STUDENT|
24013424|123456|24013424|STUDENT|
24013425|123456|24013425|STUDENT|
24013426|123456|24013426|STUDENT|
24013427|123456|24013427|STUDENT|
24013428|123456|24013428|STUDENT|
24013429|123456|24013429|STUDENT|
24013430|123456|24013430|STUDENT|
24013431|123456|24013431|STUDENT|
24013432|123456|24013432|STUDENT|
24013433|123456|24013433|STUDENT|
24013434|123456|24013434|STUDENT|
24013435|123456|24013435|STUDENT|
24013436|123456|24013436|STUDENT|
24013437|123456|24013437|STUDENT|
24013438|123456|24013438|STUDENT|
24013439|123456|24013439|STUDENT|
24013440|123456|24013440|STUDENT|
24014101|123456|24014101|STUDENT|
24014102|123456|24014102|STUDENT|
24014103|123456|24014103|STUDENT|
24014104|123456|24014104|STUDENT|
24014105|123456|24014105|STUDENT|
24014106|123456|24014106|STUDENT|
24014107|123456|24014107|STUDENT|
24014108|123456|24014108|STUDENT|
24014109|123456|24014109|STUDENT|
24014110|123456|24014110|STUDENT|
24014111|123456|24014111|STUDENT|
24014112|123456|24014112|STUDENT|
24014113|123456|24014113|STUDENT|
24014114|123456|24014114|STUDENT|
24014115|123456|24014115|STUDENT|
24014116|123456|24014116|STUDENT|
24014117|123456|24014117|STUDENT|
24014118|123456|24014118|STUDENT|
24014119|123456|24014119|STUDENT|
24014120|123456|24014120|STUDENT|
24014121|123456|24014121|STUDENT|
24014122|123456|24014122|STUDENT|
24014123|123456|24014123|STUDENT|
24014124|123456|24014124|STUDENT|
24014125|123456|24014125|STUDENT|
24014126|123456|24014126|STUDENT|
24014127|123456|24014127|STUDENT|
24014128|123456|24014128|STUDENT|
24014129|123456|24014129|STUDENT|
24014130|123456|24014130|STUDENT|
24014131|123456|24014131|STUDENT|
24014132|123456|24014132|STUDENT|
24014133|123456|24014133|STUDENT|
24014134|123456|24014134|STUDENT|
24014135|123456|24014135|STUDENT|
24014136|123456|24014136|STUDENT|
24014137|123456|24014137|STUDENT|
24014138|123456|24014138|STUDENT|
24014139|123456|24014139|STUDENT|
24014140|123456|24014140|STUDENT|
24014201|123456|24014201|STUDENT|
24014202|123456|24014202|STUDENT|
24014203|123456|24014203|STUDENT|
24014204|123456|24014204|STUDENT|
24014205|123456|24014205|STUDENT|
24014206|123456|24014206|STUDENT|
24014207|123456|24014207|STUDENT|
24014208|123456|24014208|STUDENT|
24014209|123456|24014209|STUDENT|
24014210|123456|24014210|STUDENT|
24014211|123456|24014211|STUDENT|
24014212|123456|24014212|STUDENT|
24014213|123456|24014213|STUDENT|
24014214|123456|24014214|STUDENT|
24014215|123456|24014215|STUDENT|
24014216|123456|24014216|STUDENT|
24014217|123456|24014217|STUDENT|
24014218|123456|24014218|STUDENT|
24014219|123456|24014219|STUDENT|
24014220|123456|24014220|STUDENT|
24014221|123456|24014221|STUDENT|
24014222|123456|24014222|STUDENT|
24014223|123456|24014223|STUDENT|
24014224|123456|24014224|STUDENT|
24014225|123456|24014225|STUDENT|
24014226|123456|24014226|STUDENT|
24014227|123456|24014227|STUDENT|
24014228|123456|24014228|STUDENT|
24014229|123456|24014229|STUDENT|
24014230|123456|24014230|STUDENT|
24014231|123456|24014231|STUDENT|
24014232|123456|24014232|STUDENT|
24014233|123456|24014233|STUDENT|
24014234|123456|24014234|STUDENT|
24014235|123456|24014235|STUDENT|
24014236|123456|24014236|STUDENT|
24014237|123456|24014237|STUDENT|
24014238|123456|24014238|STUDENT|
24014239|123456|24014239|STUDENT|
24014240|123456|24014240|STUDENT|
24014301|123456|24014301|STUDENT|
24014302|123456|24014302|STUDENT|
24014303|123456|24014303|STUDENT|
24014304|123456|24014304|STUDENT|
24014305|123456|24014305|STUDENT|
24014306|123456|24014306|STUDENT|
24014307|123456|24014307|STUDENT|
24014308|123456|24014308|STUDENT|
24014309|123456|24014309|STUDENT|
24014310|123456|24014310|STUDENT|
24014311|123456|24014311|STUDENT|
24014312|123456|24014312|STUDENT|
24014313|123456|24014313|STUDENT|
24014314|123456|24014314|STUDENT|
24014315|123456|24014315|STUDENT|
24014316|123456|24014316|STUDENT|
24014317|123456|24014317|STUDENT|
24014318|123456|24014318|STUDENT|
24014319|123456|24014319|STUDENT|
24014320|123456|24014320|STUDENT|
24014321|123456|24014321|STUDENT|
24014322|123456|24014322|STUDENT|
24014323|123456|24014323|STUDENT|
24014324|123456|24014324|STUDENT|
24014325|123456|24014325|STUDENT|
24014326|123456|24014326|STUDENT|
24014327|123456|24014327|STUDENT|
24014328|123456|24014328|STUDENT|
24014329|123456|24014329|STUDENT|
24014330|123456|24014330|STUDENT|
24014331|123456|24014331|STUDENT|
24014332|123456|24014332|STUDENT|
24014333|123456|24014333|STUDENT|
24014334|123456|24014334|STUDENT|
24014335|123456|24014335|STUDENT|
24014336|123456|24014336|STUDENT|
24014337|123456|24014337|STUDENT|
24014338|123456|24014338|STUDENT|
24014339|123456|24014339|STUDENT|
24014340|123456|24014340|STUDENT|
24014401|123456|24014401|STUDENT|
24014402|123456|24014402|STUDENT|
24014403|123456|24014403|STUDENT|
24014404|123456|24014404|STUDENT|
24014405|123456|24014405|STUDENT|
24014406|123456|24014406|STUDENT|
24014407|123456|24014407|STUDENT|
24014408|123456|24014408|STUDENT|
24014409|123456|24014409|STUDENT|
24014410|123456|24014410|STUDENT|
24014411|123456|24014411|STUDENT|
24014412|123456|24014412|STUDENT|
24014413|123456|24014413|STUDENT|
24014414|123456|24014414|STUDENT|
24014415|123456|24014415|STUDENT|
24014416|123456|24014416|STUDENT|
24014417|123456|24014417|STUDENT|
24014418|123456|24014418|STUDENT|
24014419|123456|24014419|STUDENT|
24014420|123456|24014420|STUDENT|
24014421|123456|24014421|STUDENT|
24014422|123456|24014422|STUDENT|
24014423|123456|24014423|STUDENT|
24014424|123456|24014424|STUDENT|
24014425|123456|24014425|STUDENT|
24014426|123456|24014426|STUDENT|
24014427|123456|24014427|STUDENT|
24014428|123456|24014428|STUDENT|
24014429|123456|24014429|STUDENT|
24014430|123456|24014430|STUDENT|
24014431|123456|24014431|STUDENT|
24014432|123456|24014432|STUDENT|
24014433|123456|24014433|STUDENT|
24014434|123456|24014434|STUDENT|
24014435|123456|24014435|STUDENT|
24014436|123456|24014436|STUDENT|
24014437|123456|24014437|STUDENT|
24014438|123456|24014438|STUDENT|
24014439|123456|24014439|STUDENT|
24014440|123456|24014440|STUDENT|
25011101|123456|25011101|STUDENT|
25011102|123456|25011102|STUDENT|
25011103|123456|25011103|STUDENT|
25011104|123456|25011104|STUDENT|
25011105|123456|25011105|STUDENT|
25011106|123456|25011106|STUDENT|
25011107|123456|25011107|STUDENT|
25011108|123456|25011108|STUDENT|
25011109|123456|25011109|STUDENT|
25011110|123456|25011110|STUDENT|
25011111|123456|25011111|STUDENT|
25011112|123456|25011112|STUDENT|
25011113|123456|25011113|STUDENT|
25011114|123456|25011114|STUDENT|
25011115|123456|25011115|STUDENT|
25011116|123456|25011116|STUDENT|
25011117|123456|25011117|STUDENT|
25011118|123456|25011118|STUDENT|
25011119|123456|25011119|STUDENT|
25011120|123456|25011120|STUDENT|
25011121|123456|25011121|STUDENT|
25011122|123456|25011122|STUDENT|
25011123|123456|25011123|STUDENT|
25011124|123456|25011124|STUDENT|
25011125|123456|25011125|STUDENT|
25011126|123456|25011126|STUDENT|
25011127|123456|25011127|STUDENT|
25011128|123456|25011128|STUDENT|
25011129|123456|25011129|STUDENT|
25011130|123456|25011130|STUDENT|
25011131|123456|25011131|STUDENT|
25011132|123456|25011132|STUDENT|
25011133|123456|25011133|STUDENT|
25011134|123456|25011134|STUDENT|
25011135|123456|25011135|STUDENT|
25011136|123456|25011136|STUDENT|
25011137|123456|25011137|STUDENT|
25011138|123456|25011138|STUDENT|
25011139|123456|25011139|STUDENT|
25011140|123456|25011140|STUDENT|
25011201|123456|25011201|STUDENT|
